Real,Imag
-1.643383545421912145e-02,9.998649554076115553e-01
-2.315477925464752215e-02,9.997318921579216866e-01
-2.880475104427618685e-02,9.995850570698244786e-01
-3.223874973053353354e-02,9.994801964100251679e-01
-3.662461934609977793e-02,9.993290935711551803e-01
-3.727339238500319840e-02,9.993051056709996161e-01
-4.019085925219854916e-02,9.991920210012527059e-01
-4.313482903996952722e-02,9.990692601234837378e-01
-4.764239288486718515e-02,9.988644564705507767e-01
-5.281739938683550212e-02,9.986041870140605070e-01
-5.427909127820290669e-02,9.985258034973506502e-01
-5.904518833539802725e-02,9.982553108971903288e-01
-6.190504333657954883e-02,9.980820435262359736e-01
-7.054435249190783852e-02,9.975086437377301829e-01
-7.279038346471751464e-02,9.973472615268309527e-01
-7.558845960398473396e-02,9.971391000129792292e-01
-7.629926107637234611e-02,9.970849626582480862e-01
-7.791925281157860428e-02,9.969596732271971407e-01
-8.446343132697375911e-02,9.964265797179775452e-01
-9.142394262560182838e-02,9.958120619448158628e-01
-9.439825325227010899e-02,9.955345146115819333e-01
-9.959238132884473682e-02,9.950283199895691988e-01
-1.002244563926441706e-01,9.949648528168275607e-01
-1.035847027040274065e-01,9.946206359038247680e-01
-1.073089379743223798e-01,9.942257247882991811e-01
-1.126209969767545255e-01,9.936380181132091760e-01
-1.201198091919564170e-01,9.927594025944520562e-01
-1.202923540972364452e-01,9.927385101554940805e-01
-1.245981150854272301e-01,9.922072917073132547e-01
-1.263252345401514043e-01,9.919888785255568386e-01
-1.343914218835694230e-01,9.909283252204023063e-01
-1.356166210583171217e-01,9.907613900898238901e-01
-1.448476683619495664e-01,9.894539670798826458e-01
-1.500234205125201559e-01,9.886824431017843251e-01
-1.513697674442225360e-01,9.884772094003283494e-01
-1.527417710559668407e-01,9.882661338802829487e-01
-1.543830874433809452e-01,9.880110638608529117e-01
-1.554760795157469622e-01,9.878396573829321126e-01
-1.586611168488612778e-01,9.873330998200553488e-01
-1.624289568806482620e-01,9.867202409835597043e-01
-1.652189667744758672e-01,9.862569102510608809e-01
-1.721098853543195362e-01,9.850777570137834172e-01
-1.738674584296147352e-01,9.847690627244698458e-01
-1.770745526428361416e-01,9.841974409671768731e-01
-1.867806791445081327e-01,9.824016377726141336e-01
-1.887688446211292781e-01,9.820215493055064471e-01
-1.921676380665600092e-01,9.813621140435040413e-01
-1.925604081349998886e-01,9.812851212664407408e-01
-2.007057223664809598e-01,9.796515773525643622e-01
-2.062940400757935222e-01,9.784900454420639715e-01
-2.080808940675719920e-01,9.781116201763704332e-01
-2.105610641846961673e-01,9.775807067702643183e-01
-2.152658264417625367e-01,9.765554894455896751e-01
-2.154444771995713825e-01,9.765160916463255791e-01
-2.177288298511929343e-01,9.760093015190089982e-01
-2.237338766861973749e-01,9.746502718529415077e-01
-2.249771093034135527e-01,9.743640491569114381e-01
-2.284731623056851790e-01,9.735502113943763636e-01
-2.310130794128604503e-01,9.729506447606659503e-01
-2.333262373762303998e-01,9.723985124175424932e-01
-2.387162235051673298e-01,9.710893700558307362e-01
-2.408810563388832926e-01,9.705546438491009509e-01
-2.437518822914969685e-01,9.698376255226185405e-01
-2.465679937795984544e-01,9.691254946824447991e-01
-2.506024898812684865e-01,9.680900743553284560e-01
-2.533130299643859829e-01,9.673843645884796505e-01
-2.550356059438114165e-01,9.669316623737570504e-01
-2.584921139503110199e-01,9.660133679331294188e-01
-2.623817225261207420e-01,9.649641608289075689e-01
-2.669443849402567404e-01,9.637119358754823173e-01
-2.720931841208767410e-01,9.622709073618378461e-01
-2.730381346855820235e-01,9.620032104974627352e-01
-2.795849253689128844e-01,9.601209660800368306e-01
-2.831793583974018813e-01,9.590669689743476223e-01
-2.871270072878827073e-01,9.578925209468398538e-01
-2.878069851160947046e-01,9.576884354101630192e-01
-2.887494989345408269e-01,9.574046829136806380e-01
-2.943582919838834133e-01,9.556951375518858427e-01
-2.990478043710273481e-01,9.542381310243674974e-01
-3.005925183937175338e-01,9.537526607489599240e-01
-3.053741961700252028e-01,9.522324297741188159e-01
-3.074896903915051993e-01,9.515514123277516445e-01
-3.175573470877556259e-01,9.482390686480893782e-01
-3.222370889179863029e-01,9.466589980165330820e-01
-3.226748680590559304e-01,9.465098676311166637e-01
-3.242958535689870470e-01,9.459557068689706805e-01
-3.295165157987818838e-01,9.441498111082978761e-01
-3.317286039984764789e-01,9.433748636089772655e-01
-3.323463860214464494e-01,9.431573992173869492e-01
-3.351700137664662682e-01,9.421576629586962959e-01
-3.396509665899527519e-01,9.405515514284744638e-01
-3.434464516090895425e-01,9.391722604917088768e-01
-3.446657914292627356e-01,9.387254615799238699e-01
-3.503648696642638338e-01,9.366132916551697107e-01
-3.538822826288513523e-01,9.352899711006122940e-01
-3.552144711944874023e-01,9.347848305647732392e-01
-3.598358437218481809e-01,9.330156298653164981e-01
-3.626651036618158130e-01,9.319195365405573694e-01
-3.632492105357261747e-01,9.316920151236502967e-01
-3.671301242069731074e-01,9.301695930849338545e-01
-3.692562675736832389e-01,9.293276111563463227e-01
-3.733019308516453694e-01,9.277099053165489551e-01
-3.748979059205631570e-01,9.270661034340438311e-01
-3.778131248087825411e-01,9.258818729850030183e-01
-3.871974622515473863e-01,9.219968141083627611e-01
-3.887870876248542551e-01,9.213276292916425803e-01
-3.944990376251042985e-01,9.188963539555793369e-01
-3.977792845955772649e-01,9.174811391775994363e-01
-3.985133682714603887e-01,9.171625239339704638e-01
-4.012486433609263048e-01,9.159691731717980456e-01
-4.029013818259464252e-01,9.152433974210029133e-01
-4.110008928576280862e-01,9.116349412293502930e-01
-4.126650932963066842e-01,9.108828249422415979e-01
-4.149302855802591283e-01,9.098532069011375789e-01
-4.178464942794862802e-01,9.085176427667069898e-01
-4.215468930791859692e-01,9.068066039323405825e-01
-4.241319144376530792e-01,9.056004191449071872e-01
-4.282103243786340996e-01,9.036791012829215042e-01
-4.320719571347337862e-01,9.018391341352114399e-01
-4.353319690569816269e-01,9.002700021199028235e-01
-4.392640041244270099e-01,8.983580214372071104e-01
-4.414048496679131017e-01,8.973080623117354326e-01
-4.421876722949888427e-01,8.969225509877306601e-01
-4.432657911913906457e-01,8.963902266086282156e-01
-4.454871454709365963e-01,8.952883352418707918e-01
-4.531796096709629351e-01,8.914192287462020525e-01
-4.559649803317100680e-01,8.899977172505056933e-01
-4.570492802861267356e-01,8.894413726547328869e-01
-4.583186372043504542e-01,8.887879537837718447e-01
-4.620594994855605209e-01,8.868489267824430922e-01
-4.661931130127381362e-01,8.846829835480612969e-01
-4.724654990794776022e-01,8.813491658699080800e-01
-4.740046151492309234e-01,8.805223590671936718e-01
-4.748283058897553865e-01,8.800784510064322275e-01
-4.783301129957438502e-01,8.781801085207427970e-01
-4.813106279122424946e-01,8.765501009404638166e-01
-4.829100190234338896e-01,8.756699798022018477e-01
-4.862841066267452605e-01,8.738007596942314326e-01
-4.873488146628243700e-01,8.732073824967109266e-01
-4.927088988606257991e-01,8.701941972821600757e-01
-4.975547242467172615e-01,8.674325889542008339e-01
-5.005480339468503237e-01,8.657087649504069393e-01
-5.033435503202692285e-01,8.640863789870798506e-01
-5.058164272275362805e-01,8.626411432031078075e-01
-5.071521545206428838e-01,8.618565380416067789e-01
-5.114228587142788385e-01,8.593291916282749243e-01
-5.134923802717553665e-01,8.580941529942134327e-01
-5.163260500989069746e-01,8.563920889343029641e-01
-5.209443743520039138e-01,8.535906271925650657e-01
-5.268439504246390515e-01,8.499620296818936049e-01
-5.272466795178841759e-01,8.497122683222575468e-01
-5.317098530591869432e-01,8.469265801471669297e-01
-5.335377338639595290e-01,8.457762626979500320e-01
-5.385966749972295187e-01,8.425637196568099840e-01
-5.392302223187207533e-01,8.421583980096042366e-01
-5.398644646205388309e-01,8.417519586196284820e-01
-5.444998722455868245e-01,8.387609248913153737e-01
-5.470265984987408014e-01,8.371152253632098139e-01
-5.493375956057916509e-01,8.356005062552622764e-01
-5.514535080443487836e-01,8.342056272080570212e-01
-5.521968901887266412e-01,8.337137365222591079e-01
-5.614488267996193827e-01,8.275114590658758651e-01
-5.627887535765259130e-01,8.266007614609306442e-01
-5.649910023181264895e-01,8.250970653805288491e-01
-5.698842463039578421e-01,8.217249818610705692e-01
-5.763909183445991014e-01,8.171740997179481880e-01
-5.790593401071454371e-01,8.152853982714691750e-01
-5.831165169766525658e-01,8.123885324332307256e-01
-5.875334776535232617e-01,8.091998595133166328e-01
-5.878019111520307316e-01,8.090048907429604474e-01
-5.884896922522786511e-01,8.085047199075734436e-01
-5.933477168197147655e-01,8.049462633895694275e-01
-5.966650817519986161e-01,8.024903614485844328e-01
-6.003021825022111235e-01,7.997732739239811206e-01
-6.042166272456285236e-01,7.968200972364440915e-01
-6.053309532885999822e-01,7.959738921539432077e-01
-6.083802349820085498e-01,7.936456953094592759e-01
-6.105330045210916046e-01,7.919908145871634719e-01
-6.149228011476099987e-01,7.885873119882044202e-01
-6.161494540909847606e-01,7.876292593748454030e-01
-6.163814190799510317e-01,7.874477418933923945e-01
-6.222062819010314438e-01,7.828533341328359763e-01
-6.257085685798261521e-01,7.800569127991845431e-01
-6.288422529870835165e-01,7.775329066079036400e-01
-6.291556814344824167e-01,7.772793117784075889e-01
-6.337150883888775788e-01,7.735665367298913964e-01
-6.348705805365727484e-01,7.726184996291294294e-01
-6.374694771574556107e-01,7.704756100569422061e-01
-6.406919437572358156e-01,7.677980419384945465e-01
-6.429001937964595736e-01,7.659499597339795018e-01
-6.458911264485535098e-01,7.634295336015182176e-01
-6.499936928224465671e-01,7.599396023968294500e-01
-6.516110761247154715e-01,7.585532317982679462e-01
-6.540929464633306045e-01,7.564141837557661896e-01
-6.609803852857680795e-01,7.504031784763927071e-01
-6.636754487560154736e-01,7.480206539384546272e-01
-6.693527997342464397e-01,7.429447015006711563e-01
-6.749627024652649077e-01,7.378518484633508345e-01
-6.774152816678974398e-01,7.356007994577049569e-01
-6.798001295497461127e-01,7.333974255914430529e-01
-6.806052889281637430e-01,7.326502853906557977e-01
-6.859763427612839415e-01,7.276238431853633282e-01
-6.867610155667753791e-01,7.268832832702081248e-01
-6.906750369701772918e-01,7.231652600244533602e-01
-6.970691640351829310e-01,7.170038915872652963e-01
-6.973705459371046800e-01,7.167107656924008863e-01
-7.005922792790215681e-01,7.135618110679814441e-01
-7.013505175008365455e-01,7.128165623786429927e-01
-7.017110389306814300e-01,7.124616606125643292e-01
-7.032210126036758657e-01,7.109713126650402115e-01
-7.047990105310411035e-01,7.094070444776076068e-01
-7.063987496105961217e-01,7.078141045137279486e-01
-7.097851506920941356e-01,7.044182279420301285e-01
-7.107380888570220545e-01,7.034567286250558160e-01
-7.128772960968533523e-01,7.012887855296381368e-01
-7.142944233378440977e-01,6.998453234740165119e-01
-7.176507105411759069e-01,6.964032292140391878e-01
-7.220284223264497037e-01,6.918633950085630868e-01
-7.224839245843871494e-01,6.913877195301835199e-01
-7.240545322381373161e-01,6.897427305491719007e-01
-7.285295391339245974e-01,6.850143871549773111e-01
-7.346527550912664850e-01,6.784433133555203277e-01
-7.367905606313747136e-01,6.761210466806180097e-01
-7.402185352118059170e-01,6.723663585641931340e-01
-7.426439845591068512e-01,6.696864282618962827e-01
-7.437388921465871716e-01,6.684702389101226938e-01
-7.458039220808789782e-01,6.661655273344434525e-01
-7.482199478815532157e-01,6.634507589807473460e-01
-7.485808518019586577e-01,6.630435191716017584e-01
-7.520697360515221641e-01,6.590835395573112487e-01
-7.554764052077125314e-01,6.551758551522045559e-01
-7.574348619158117746e-01,6.529107365900660431e-01
-7.600473769999124274e-01,6.498676670796550425e-01
-7.633717983238895721e-01,6.459593621302883726e-01
-7.672747077500609025e-01,6.413185813985511352e-01
-7.716030243979703496e-01,6.361043725206562138e-01
-7.724114716474697051e-01,6.351224436810281038e-01
-7.734169144338244317e-01,6.338976861195014800e-01
-7.759768728905439561e-01,6.307613595798355899e-01
-7.765182304266290414e-01,6.300947847864504237e-01
-7.786187997022859797e-01,6.274972229023589865e-01
-7.837216583491440902e-01,6.211121977827107621e-01
-7.866185049241819494e-01,6.174393311984932575e-01
-7.874091820402379094e-01,6.164306773991059529e-01
-7.882066445085759154e-01,6.154106641524184074e-01
-7.921011941186127947e-01,6.103897920803144084e-01
-7.927577115740842562e-01,6.095368821817302996e-01
-7.940673807968712250e-01,6.078297415842630613e-01
-7.975768559562458337e-01,6.032173396404911792e-01
-8.001739263612867026e-01,5.997680281338465536e-01
-8.002916505374827461e-01,5.996109355907347505e-01
-8.030175160565784509e-01,5.959554252679726272e-01
-8.060191126764469915e-01,5.918895082701488564e-01
-8.067190704511773003e-01,5.909351414244928824e-01
-8.084324899038158874e-01,5.885889136467928884e-01
-8.121933283100267742e-01,5.833883761686325942e-01
-8.141911225426903265e-01,5.805969479532785416e-01
-8.154200899182362239e-01,5.788696545490653600e-01
-8.166589235206646036e-01,5.771206135930876391e-01
-8.172777312224960289e-01,5.762439674719352922e-01
-8.202004923883944310e-01,5.720761769955425846e-01
-8.223953712201047539e-01,5.689163852410464850e-01
-8.230841352562039415e-01,5.679194540509636679e-01
-8.248857679348106098e-01,5.652994514932759840e-01
-8.307165168440041603e-01,5.566956696818816663e-01
-8.327948559150605279e-01,5.535817265421727473e-01
-8.352433995873859152e-01,5.498804083123230990e-01
-8.363990793044846495e-01,5.481209539313592893e-01
-8.383505727737887714e-01,5.451314677487164584e-01
-8.406933117002766132e-01,5.415115471182780915e-01
-8.413618336200054948e-01,5.404722610158539942e-01
-8.424015365886622364e-01,5.388503049577465509e-01
-8.456541489220902319e-01,5.337312623510488407e-01
-8.484759914400312741e-01,5.292338726402955329e-01
-8.511631567922166575e-01,5.249012102477079722e-01
-8.519889730462706368e-01,5.235597289780394847e-01
-8.523012392273502380e-01,5.230512380365168745e-01
-8.552144542025430507e-01,5.182742877309883811e-01
-8.559383593993058481e-01,5.170778712233168317e-01
-8.586618123364908595e-01,5.125425758266627385e-01
-8.630771598401832945e-01,5.050720900645724321e-01
-8.644721906786226873e-01,5.026806456820234192e-01
-8.648611178915012188e-01,5.020112018266811305e-01
-8.664232803379379177e-01,4.993102234968290754e-01
-8.667156211857626191e-01,4.988025982215614218e-01
-8.695157222573960398e-01,4.939052629272061012e-01
-8.704066950994601148e-01,4.923334085008171934e-01
-8.719843294639949560e-01,4.895337875665134453e-01
-8.731029231149338710e-01,4.875359326738368804e-01
-8.741939425683333820e-01,4.855769257046843590e-01
-8.801209468341899544e-01,4.747495328525281333e-01
-8.805163272441117739e-01,4.740158198378460197e-01
-8.813618507712723815e-01,4.724418355787701196e-01
-8.844735427337702127e-01,4.665903473112054112e-01
-8.862946434390400752e-01,4.631218036448732089e-01
-8.867549808689667579e-01,4.622397688473770527e-01
-8.869764435358208354e-01,4.618146691179757513e-01
-8.882204226497280031e-01,4.594175451459595050e-01
-8.891304172350079638e-01,4.576539097915610088e-01
-8.906054040690402074e-01,4.547768840244829081e-01
-8.944638041932867489e-01,4.471403616182300644e-01
-8.970034418923779063e-01,4.420235573283781694e-01
-8.988880034202988423e-01,4.381784537229775345e-01
-9.016945731005110432e-01,4.323735616814403104e-01
-9.031571470754767850e-01,4.293101066670598764e-01
-9.050882672389394257e-01,4.252237393495373330e-01
-9.056987188001445199e-01,4.239219630589771137e-01
-9.079071689245165055e-01,4.191712926900976743e-01
-9.087517439357613025e-01,4.173371154039785536e-01
-9.100544498799656434e-01,4.144887190909838370e-01
-9.111515491365856922e-01,4.120714191811651883e-01
-9.137771741365724454e-01,4.062157998244110280e-01
-9.161192088097082076e-01,4.009059680896185918e-01
-9.177336939549527450e-01,3.971962575098058612e-01
-9.180396594640625185e-01,3.964885668605102609e-01
-9.195788983172946685e-01,3.929053954446842800e-01
-9.219797244356582322e-01,3.872381537627034298e-01
-9.223096743065376524e-01,3.864516330416472578e-01
-9.235357007211882907e-01,3.835124632830390623e-01
-9.238362012820532376e-01,3.827880264594840654e-01
-9.267509515367160500e-01,3.756762886126489009e-01
-9.273893534730115462e-01,3.740975635645067965e-01
-9.295996066343408248e-01,3.685709854902794458e-01
-9.299689859435267270e-01,3.676379811488293403e-01
-9.320334894845109242e-01,3.623721491496407765e-01
-9.334290800382463171e-01,3.587619719799709506e-01
-9.351160090689765170e-01,3.543417130157188177e-01
-9.370777584738313459e-01,3.491207163341417674e-01
-9.381511812963734265e-01,3.462258815169826920e-01
-9.400796186360296236e-01,3.409549979471245829e-01
-9.403988716306652673e-01,3.400734659390240999e-01
-9.425970714352595037e-01,3.339322699615513979e-01
-9.427988746636748463e-01,3.333620883257525369e-01
-9.451522564149653638e-01,3.266300846427204196e-01
-9.468165169080920984e-01,3.217739630703798648e-01
-9.475299454890632189e-01,3.196670180070371181e-01
-9.479035968479782026e-01,3.185573277805367476e-01
-9.484546707927130615e-01,3.169128231099180848e-01
-9.489433912747239352e-01,3.154464140801587213e-01
-9.493884709936584176e-01,3.141043316229709670e-01
-9.524841696909420730e-01,3.045880931490060339e-01
-9.533871047912448882e-01,3.017499435256931206e-01
-9.542947492783691033e-01,2.988670799866345318e-01
-9.555264562932733741e-01,2.949053938530345476e-01
-9.565488126897828680e-01,2.915722362327797246e-01
-9.576133123726677798e-01,2.880568415550113226e-01
-9.583086603834659600e-01,2.857350371131324174e-01
-9.583430179784613312e-01,2.856197820388874931e-01
-9.596794918394910834e-01,2.810965544838786023e-01
-9.597829565880866554e-01,2.807430787090136048e-01
-9.619632964154978261e-01,2.731787260191529398e-01
-9.628558040673836915e-01,2.700161116928445071e-01
-9.636135398623140169e-01,2.672993561421464492e-01
-9.647231762939521005e-01,2.632663919327828950e-01
-9.660083229978547736e-01,2.585109666897431047e-01
-9.666951943316905993e-01,2.559304617587024877e-01
-9.676475055715775264e-01,2.523059748818974324e-01
-9.686910372765751287e-01,2.482693583590897257e-01
-9.693695887770090724e-01,2.456065967238911518e-01
-9.705735034530963423e-01,2.408050547533810981e-01
-9.714520174504719385e-01,2.372361224422242509e-01
-9.725616521776020429e-01,2.326452937705304480e-01
-9.727605554122575882e-01,2.318122124350519564e-01
-9.734933844825173210e-01,2.287151730182360176e-01
-9.745849269779547352e-01,2.240183477025115000e-01
-9.755150547287427809e-01,2.199326669632829523e-01
-9.759164541465934484e-01,2.181446183749732315e-01
-9.759417722802691264e-01,2.180313214160970736e-01
-9.776616842739727087e-01,2.101847546863853111e-01
-9.783801919825338977e-01,2.068144094018127266e-01
-9.799942871049706072e-01,1.990256195609303447e-01
-9.806605032683961554e-01,1.957165739771978274e-01
-9.814325443738318722e-01,1.918076141447962180e-01
-9.821407661960377400e-01,1.881475893437064839e-01
-9.828636109601753823e-01,1.843342677049769063e-01
-9.833438121936732834e-01,1.817551843012922552e-01
-9.840240229703187680e-01,1.780357329788512244e-01
-9.843060185978627086e-01,1.764700024141019341e-01
-9.852758674497283931e-01,1.709721176718876634e-01
-9.857490844829798204e-01,1.682223006648289609e-01
-9.862183336204189965e-01,1.654490810822993041e-01
-9.864305561872450667e-01,1.641790419636995901e-01
-9.867070170961582676e-01,1.625092686993493407e-01
-9.868587893643152587e-01,1.615850545514654346e-01
-9.875207323396085757e-01,1.574890573958931117e-01
-9.876185252160843975e-01,1.568746271708462148e-01
-9.890448343554418820e-01,1.476154315605985312e-01
-9.892137698609378971e-01,1.464790685303318241e-01
-9.892653750969847559e-01,1.461301393765418732e-01
-9.900729523466849091e-01,1.405544344071506246e-01
-9.906414330753241515e-01,1.364901134679098738e-01
-9.909364725842385591e-01,1.343313340300634762e-01
-9.913923478353767749e-01,1.309244539933628881e-01
-9.917694473050767678e-01,1.280365705264004395e-01
-9.921024869844685679e-01,1.254298820825466843e-01
-9.921323082098985058e-01,1.251937818188340878e-01
-9.925933622187272931e-01,1.214842264630369012e-01
-9.930315052071594373e-01,1.178491818640270833e-01
-9.932430079028033987e-01,1.160531225439257325e-01
-9.937530544053430059e-01,1.116013748125605637e-01
-9.942902977167125123e-01,1.067089680693371068e-01
-9.946510117825988484e-01,1.032926171604356264e-01
-9.953403785305063867e-01,9.642370490058524424e-02
-9.955574144469079290e-01,9.415643652875159419e-02
-9.955843069169343362e-01,9.387165610946679450e-02
-9.959988846819750608e-01,8.936566293763063829e-02
-9.962576158987797026e-01,8.643357428499696959e-02
-9.965552329333852155e-01,8.293170511388806010e-02
-9.966874327785125720e-01,8.132749437542255433e-02
-9.973906374771474015e-01,7.219360271475304403e-02
-9.974685503820488464e-01,7.110900785933793600e-02
-9.975482335305246862e-01,6.998229619082550756e-02
-9.982648300156268251e-01,5.888403139955126347e-02
-9.985201444332171272e-01,5.438309628072292984e-02
-9.985980824751345963e-01,5.293269005987363829e-02
-9.988098323447702764e-01,4.877416130923720866e-02
-9.988535028816422079e-01,4.787149236299947930e-02
-9.990705008427651634e-01,4.310608246845663155e-02
-9.991222557982475383e-01,4.188935388161991319e-02
-9.992612206034637845e-01,3.843192680677738615e-02
-9.993831399354329292e-01,3.511893524589754234e-02
-9.994339728177511484e-01,3.364125410467579125e-02
-9.994861003754532680e-01,3.205518922507194501e-02
-9.996534567533339466e-01,2.632425499618235368e-02
-9.997391947021203595e-01,2.283730667935891454e-02
-9.997825731166355423e-01,2.085201410607170902e-02
-9.998798677858301565e-01,1.549999989050415521e-02
-9.999182620560882473e-01,1.278550768407904492e-02
-9.999608315454071583e-01,8.850727371765060650e-03
-9.999635429875707304e-01,8.538893121718559368e-03
-9.999798890939074480e-01,6.342034983619114843e-03
-9.999827903772788851e-01,5.866766509325049839e-03
-9.999999783273085807e-01,2.081955722174037447e-04
